city,state_name,lat,lng,population,distance.to.coast_km,total_richness,total_lists,Area_km2,Included_in_analysis
Nicholasville_KY,Kentucky,37.8914,-84.5665,30052,545.6451345,98,74,27.667362,Yes
Versailles_KY,Kentucky,38.0488,-84.7312,17209,563.2329075,39,17,27.690726,No
Lompoc_CA,California,34.6617,-120.4714,53062,9.58965019,179,393,27.701723,Yes
Jesup_GA,Georgia,31.5991,-81.8898,12605,36.52237742,41,7,27.781655,No
Dayton_TX,Texas,30.0358,-94.9024,12895,29.70340566,116,73,27.861194,Yes
Mount Vernon_IL,Illinois,38.3144,-88.9173,15861,759.9277205,124,137,27.862518,Yes
Millsboro_DE,Delaware,38.5865,-75.3018,10403,7.371410806,170,631,27.875346,Yes
Dodge City_KS,Kansas,37.7609,-100.0182,27429,897.2154488,154,323,27.881372,Yes
Keene_NH,New Hampshire,42.9496,-72.2997,22507,94.23740851,203,3004,27.90311,Yes
Interlachen_FL,Florida,29.6203,-81.8963,1361,64.5124611,73,15,27.957456,No
West Tawakoni_TX,Texas,32.8975,-96.0234,8936,340.1595437,251,587,27.968277,Yes
Huntington_IN,Indiana,40.8812,-85.5062,17982,605.8410615,164,447,28.154868,Yes
Alice_TX,Texas,27.7556,-98.0653,21172,36.04366132,66,18,28.17129,No
Washington_NJ,New Jersey,40.7586,-74.9826,15457,52.47405309,172,354,28.194238,Yes
Fremont_NE,Nebraska,41.4418,-96.4887,27598,1220.90566,245,4300,28.21276,Yes
Vincennes_IN,Indiana,38.6759,-87.5102,20726,733.2089017,172,260,28.237944,Yes
Toccoa_GA,Georgia,34.5807,-83.3256,10744,261.1582937,74,29,28.342051,No
Grandview_WA,Washington,46.2432,-119.9082,18909,136.7554029,150,178,28.553921,Yes
Pampa_TX,Texas,35.5479,-100.965,17931,693.9897323,110,85,28.568681,Yes
Mountain Home_AR,Arkansas,36.3345,-92.3845,14082,648.7620452,110,77,28.582938,Yes
Emporia_KS,Kansas,38.4022,-96.1924,24730,915.7446662,129,78,28.733006,Yes
Jasper_IN,Indiana,38.3936,-86.9405,16245,689.5963976,119,129,28.773202,Yes
Scottsboro_AL,Alabama,34.6438,-86.0491,10006,426.967885,71,17,28.780084,No
Fort Atkinson_WI,Wisconsin,42.9253,-88.8443,21399,838.4242255,225,1038,28.969697,Yes
Bemidji_MN,Minnesota,47.4798,-94.8833,16271,1260.414326,190,393,28.970178,Yes
Dunn_NC,North Carolina,35.311,-78.6132,15798,98.43159773,102,79,28.990958,Yes
Harrison_AR,Arkansas,36.2438,-93.1198,14194,649.2835164,176,506,29.07995,Yes
Oak Island_NC,North Carolina,33.9433,-78.1366,12779,3.618349732,219,785,29.083882,Yes
Owosso_MI,Michigan,42.9956,-84.1763,21653,564.8407075,122,224,29.111762,Yes
Abbeville_LA,Louisiana,29.9751,-92.1265,20139,17.63566913,141,118,29.189595,Yes
Pierre_SD,South Dakota,44.3748,-100.3205,14808,1366.836175,208,462,29.240347,Yes
Reidsville_NC,North Carolina,36.3379,-79.6726,13541,208.0039759,143,583,29.270988,Yes
Willmar_MN,Minnesota,45.1224,-95.0559,20189,1248.237387,199,363,29.431652,Yes
Faribault_MN,Minnesota,44.2986,-93.2787,24012,1134.430962,193,436,29.460935,Yes
Sidney_OH,Ohio,40.2892,-84.1666,21267,511.1124093,94,30,29.556964,No
Hollister_CA,California,36.8564,-121.3981,45496,35.06641833,210,1021,29.618658,Yes
Marshalltown_IA,Iowa,42.0341,-92.9067,26640,1149.152725,146,174,29.654278,Yes
Silsbee_TX,Texas,30.3456,-94.1764,9710,43.18014926,69,146,29.668232,Yes
Bastrop_TX,Texas,30.1112,-97.3159,15781,158.1860097,238,933,29.71678,Yes
Coldwater_MI,Michigan,41.9428,-85.0016,16613,578.1034083,146,203,29.875913,Yes
Spirit Lake_IA,Iowa,43.4177,-95.1109,11375,1277.068675,219,298,29.961207,Yes
Salem_OH,Ohio,40.9049,-80.8491,18078,299.3444504,137,156,29.979207,Yes
Warrensburg_MO,Missouri,38.7617,-93.7284,22227,920.5797603,192,970,30.040614,Yes
Murray_KY,Kentucky,36.6146,-88.3204,20431,637.7240245,137,154,30.069985,Yes
Pittsburg_KS,Kansas,37.4141,-94.6983,23069,792.2823613,171,571,30.099224,Yes
Jacksonville_IL,Illinois,39.7291,-90.232,21832,908.5780022,218,226,30.152661,Yes
Woodburn_OR,Oregon,45.1477,-122.8585,35007,57.9857005,124,239,30.179687,Yes
Auburn_IN,Indiana,41.3666,-85.0559,22257,572.603597,80,168,30.213089,Yes
Ardmore_OK,Oklahoma,34.1944,-97.1251,21597,490.7948548,117,158,30.232601,Yes
Galveston_TX,Texas,29.2487,-94.891,46610,1.715999876,317,3823,30.384297,Yes
Bedford_IN,Indiana,38.8602,-86.4895,14896,693.4427074,123,306,30.402519,Yes
Duncan_OK,Oklahoma,34.5425,-97.919,20895,537.1448387,56,25,30.410658,No
Ottawa_IL,Illinois,41.3528,-88.8319,20087,851.8418637,149,121,30.539238,Yes
Natchitoches_LA,Louisiana,31.7317,-93.0978,19759,221.1293228,117,57,30.542976,Yes
Centralia_IL,Illinois,38.5222,-89.1233,16685,782.2871821,78,17,30.555828,No
Indiana_PA,Pennsylvania,40.622,-79.1552,28820,202.013971,162,709,30.565423,Yes
Camden_AR,Arkansas,33.5672,-92.8466,10498,373.9148933,73,22,30.709732,No
Brockport_NY,New York,43.2136,-77.9405,20142,297.6327495,190,690,30.719754,Yes
Crescent City_CA,California,41.7728,-124.1902,16558,3.440302709,283,2689,30.762135,Yes
Marshfield_WI,Wisconsin,44.6633,-90.1731,18760,945.2903054,160,266,30.866966,Yes
Vidalia_GA,Georgia,32.2134,-82.4035,13736,95.23300344,81,184,30.900301,Yes
Ada_OK,Oklahoma,34.7683,-96.6689,17981,554.9628227,91,25,30.913537,No
Snoqualmie_WA,Washington,47.5292,-121.8409,25455,28.76146585,164,2133,30.924956,Yes
North Platte_NE,Nebraska,41.1266,-100.764,24578,1244.716756,196,391,30.970847,Yes
Crawfordsville_IN,Indiana,40.0433,-86.8966,18109,726.461085,101,129,30.992114,Yes
Corinth_MS,Mississippi,34.9474,-88.5143,12678,513.4769247,84,43,31.030012,No
Douglas_GA,Georgia,31.5074,-82.8543,14323,112.3466748,98,53,31.106216,Yes
Tahlequah_OK,Oklahoma,35.9116,-94.9773,19682,646.1495917,78,42,31.248487,No
Greenville_TX,Texas,33.1115,-96.1094,24753,364.412232,152,79,31.259461,Yes
Park City_UT,Utah,40.6459,-111.5038,14660,729.3573397,173,655,31.265956,Yes
Woodstock_IL,Illinois,42.3103,-88.4357,25628,809.6307399,159,423,31.285458,Yes
Pulaski_VA,Virginia,37.0531,-80.7624,15625,296.859972,177,705,31.325248,Yes
Brevard_NC,North Carolina,35.2437,-82.7266,13486,299.1339723,233,2994,31.377103,Yes
Gallup_NM,New Mexico,35.5178,-108.7473,24172,856.2453367,115,216,31.410735,Yes
Altus_OK,Oklahoma,34.6566,-99.3051,19246,576.2237118,136,139,31.4721,Yes
Americus_GA,Georgia,32.0737,-84.2248,17775,227.4439734,104,245,31.473727,Yes
Beeville_TX,Texas,28.4059,-97.7494,18714,49.75391232,135,139,31.495914,Yes
Woodland_CA,California,38.6712,-121.75,59117,72.31058104,220,2913,31.607025,Yes
Austin_MN,Minnesota,43.672,-92.9744,25105,1118.321867,160,137,31.664335,Yes
Springfield_TN,Tennessee,36.4944,-86.8706,17747,552.157143,75,23,31.703316,No
Troy_AL,Alabama,31.8021,-85.9665,16918,174.875427,61,20,31.743156,No
Lebanon_MO,Missouri,37.6718,-92.6603,14274,797.4563975,45,17,31.744152,No
Talladega_AL,Alabama,33.4329,-86.0976,13298,377.8561465,52,5,31.788822,No
Rutland_VT,Vermont,43.6091,-72.9782,18765,152.7943243,196,4102,31.811444,Yes
Bowling Green_OH,Ohio,41.3772,-83.65,32335,481.1138116,193,1836,31.855443,Yes
Fremont_OH,Ohio,41.353,-83.1143,22737,447.78506,185,311,31.872687,Yes
Norfolk_NE,Nebraska,42.0349,-97.4209,26921,1288.105854,161,270,31.913769,Yes
Barstow_CA,California,34.8655,-117.0464,30503,219.0330867,174,270,31.972224,Yes
Blackfoot_ID,Idaho,43.1939,-112.3457,15340,581.6999959,104,49,32.125952,No
Sonoma_CA,California,38.2902,-122.4598,33923,16.9529291,169,1299,32.189594,Yes
Logansport_IN,Indiana,40.7502,-86.3559,20838,672.8807271,204,332,32.191713,Yes
Chino Valley_AZ,Arizona,34.7593,-112.4107,11214,510.6414276,86,66,32.226904,Yes
Hartsville_SC,South Carolina,34.3679,-80.0829,15133,105.4869814,165,694,32.351224,Yes
Winona_MN,Minnesota,44.051,-91.6691,30208,1028.62025,225,558,32.35196,Yes
Selma_CA,California,36.5743,-119.6156,44292,165.0634081,121,201,32.473506,Yes
Borger_TX,Texas,35.6598,-101.4012,13179,714.6144583,46,29,32.536336,No
Corsicana_TX,Texas,32.0823,-96.4676,22805,269.0976064,133,85,32.72043,Yes
Owatonna_MN,Minnesota,44.0915,-93.2308,25567,1132.301216,166,133,32.929833,Yes
Three Rivers_MI,Michigan,41.9466,-85.6279,10684,617.5375022,174,711,32.958028,Yes
Fort Dodge_IA,Iowa,42.5098,-94.1751,24359,1232.417156,74,13,33.106645,No
Aberdeen_SD,South Dakota,45.4647,-98.4678,28291,1472.125327,187,363,33.108387,Yes
New Castle_IN,Indiana,39.919,-85.3697,21949,611.708169,111,259,33.286508,Yes
Garden City_KS,Kansas,37.9765,-100.8579,30040,926.8449455,185,290,33.409112,Yes
Auburn_NY,New York,42.9338,-76.5684,31263,214.1561449,156,619,33.428832,Yes
McComb_MS,Mississippi,31.2449,-90.4714,16413,101.5817686,42,9,33.525909,No
Ozark_AL,Alabama,31.4508,-85.6473,11826,140.9405766,142,285,33.720434,Yes
Watertown_SD,South Dakota,44.9096,-97.1539,21788,1391.59912,164,137,33.724037,Yes
Laconia_NH,New Hampshire,43.5727,-71.4777,19241,60.04234906,156,284,33.774803,Yes
Burlington_WI,Wisconsin,42.6748,-88.2724,23990,798.9723795,224,1321,33.799294,Yes
Pawleys Island_SC,South Carolina,33.427,-79.1245,107,0.014591556,222,862,33.839731,Yes
Sheridan_WY,Wyoming,44.7949,-106.9611,19335,903.0839604,123,149,33.890074,Yes
Safford_AZ,Arizona,32.8318,-109.7006,19228,459.196052,232,1075,33.964251,Yes
Scottsbluff_NE,Nebraska,41.8676,-103.6618,25678,1105.156191,186,669,34.071316,Yes
Berea_KY,Kentucky,37.5903,-84.2897,17412,513.7453102,167,1730,34.224814,Yes
Tullahoma_TN,Tennessee,35.372,-86.2173,17821,459.6303889,110,170,34.249969,Yes
McMinnville_TN,Tennessee,35.6859,-85.7817,15561,449.8173445,133,293,34.396778,Yes
Mount Vernon_OH,Ohio,40.3854,-82.4732,21670,385.4368946,202,919,34.537882,Yes
Kearney_NE,Nebraska,40.7008,-99.0839,34065,1183.339801,225,1061,34.558224,Yes
Havelock_NC,North Carolina,34.9078,-76.8985,21083,7.053998319,93,37,34.825623,No
Boone_NC,North Carolina,36.2109,-81.6673,25039,304.3770214,174,1109,34.879819,Yes
Shelbyville_TN,Tennessee,35.4991,-86.4518,21083,479.2457433,95,40,34.938608,No
Defiance_OH,Ohio,41.2806,-84.3663,18507,525.0231548,127,83,34.984601,Yes
Seymour_IN,Indiana,38.9474,-85.8914,22918,671.3535811,194,305,35.117585,Yes
Whitehall_MI,Michigan,43.4004,-86.3406,10635,695.2134561,183,426,35.137964,Yes
Redmond_OR,Oregon,44.2632,-121.1798,30967,158.3859711,204,1209,35.221131,Yes
Maricopa_AZ,Arizona,33.0447,-112.0164,45666,308.948048,152,230,35.365596,Yes
Shelbyville_KY,Kentucky,38.2059,-85.2306,22779,595.5829575,148,212,35.556913,Yes
Mount Pleasant_TX,Texas,33.1613,-94.9717,16715,376.8764082,90,68,35.582783,Yes
Lake Geneva_WI,Wisconsin,42.5825,-88.4283,14974,809.0844772,182,407,35.613398,Yes
Ottumwa_IA,Iowa,41.0196,-92.4186,24238,1078.525827,126,81,35.645119,Yes
Olean_NY,New York,42.0819,-78.4321,21307,275.8738454,148,118,35.662855,Yes
Jefferson_GA,Georgia,34.1368,-83.6022,11610,245.5320767,90,54,35.946121,Yes
Freeport_IL,Illinois,42.2895,-89.6354,24717,895.6842114,140,145,36.017543,Yes
Rock Springs_WY,Wyoming,41.595,-109.2237,27173,789.7210945,110,340,36.298142,Yes
Davis_CA,California,38.5552,-121.7365,75553,56.20704122,238,8448,36.567531,Yes
Fallon_NV,Nevada,39.4739,-118.778,15982,339.1361465,95,76,36.707721,Yes
Winchester_KY,Kentucky,38.0014,-84.1908,25961,536.9237176,99,73,36.778167,Yes
Greenwood_MS,Mississippi,33.5126,-90.1993,21218,325.0056177,51,7,36.78132,No
Plainview_TX,Texas,34.1908,-101.7234,24257,615.1646595,233,2105,36.78208,Yes
Sterling_IL,Illinois,41.7997,-89.6952,27961,908.1634482,230,586,37.024705,Yes
Monroe_GA,Georgia,33.7997,-83.7155,16146,239.8792271,106,238,37.242509,Yes
Lewistown_PA,Pennsylvania,40.5964,-77.573,21854,132.6265875,197,1251,37.528686,Yes
Gun Barrel City_TX,Texas,32.3277,-96.1286,15762,282.6864254,182,2422,37.622425,Yes
Muscatine_IA,Iowa,41.4195,-91.068,26481,1022.432757,185,178,37.649503,Yes
McMinnville_OR,Oregon,45.211,-123.1918,41998,39.26929066,164,771,38.111042,Yes
Big Spring_TX,Texas,32.2387,-101.4802,29267,474.1483197,193,309,38.165365,Yes
Alexandria_MN,Minnesota,45.8748,-95.3784,20814,1268.718122,165,370,38.395819,Yes
Athens_TN,Tennessee,35.4573,-84.6042,16328,379.4653644,101,112,38.475362,Yes
Danville_KY,Kentucky,37.642,-84.7767,19567,539.8967632,103,256,38.496925,Yes
Oneida_NY,New York,43.0769,-75.6621,21184,197.8044481,194,572,38.498873,Yes
Pell City_AL,Alabama,33.5609,-86.2669,12055,387.8809528,108,43,38.920111,No
El Dorado_AR,Arkansas,33.2182,-92.6641,18396,334.9926702,95,36,39.171214,No
Conneaut_OH,Ohio,41.9277,-80.5685,13963,341.0908167,254,1941,39.237783,Yes
Hermiston_OR,Oregon,45.8329,-119.2859,28704,177.7607803,199,1220,39.76182,Yes
Geneva_NY,New York,42.8644,-76.9827,29371,231.2923706,248,4948,39.76831,Yes
Aberdeen_WA,Washington,46.9768,-123.8083,28863,3.083015484,149,238,40.024063,Yes
Winchester_TN,Tennessee,35.1898,-86.1078,11724,445.8046715,141,143,40.028154,Yes
Paris_TX,Texas,33.6685,-95.5445,26175,431.4283863,114,99,40.235595,Yes
Port Angeles_WA,Washington,48.1141,-123.4565,23818,2.035398009,199,2869,40.352012,Yes
Marquette_MI,Michigan,46.544,-87.4082,25955,887.8179365,271,5594,40.576159,Yes
Washington_NC,North Carolina,35.5587,-77.0546,16526,2.975508557,126,123,40.577147,Yes
Port Clinton_OH,Ohio,41.5094,-82.9383,13104,441.9002706,257,2611,40.611706,Yes
Poplar Bluff_MO,Missouri,36.7632,-90.4136,20714,707.6843977,124,139,40.669205,Yes
Camden_SC,South Carolina,34.2564,-80.6085,14117,125.3198789,190,3304,40.708561,Yes
Marion_NC,North Carolina,35.6776,-82.0016,13383,284.425181,117,87,40.795831,Yes
Seguin_TX,Texas,29.5892,-97.9656,27415,125.4521681,193,768,40.868102,Yes
Mason City_IA,Iowa,43.1487,-93.1998,26487,1142.461406,144,104,41.117188,Yes
Lodi_CA,California,38.1218,-121.2933,71515,25.15170483,195,2127,41.254094,Yes
Ukiah_CA,California,39.1461,-123.2101,29352,39.60977837,254,9964,41.327876,Yes
Donaldsonville_LA,Louisiana,30.0954,-90.9925,16103,53.60023963,125,56,41.339269,Yes
Taos_NM,New Mexico,36.3868,-105.5802,13799,927.3750528,215,2650,41.540721,Yes
Oxford_MS,Mississippi,34.3613,-89.5289,31728,424.9954685,156,553,41.616431,Yes
Gloversville_NY,New York,43.0491,-74.3466,27872,193.0125206,199,2313,41.901832,Yes
Waterville_ME,Maine,44.544,-69.6626,26806,46.69274843,189,3256,41.94463,Yes
Roanoke Rapids_NC,North Carolina,36.4453,-77.6491,23546,70.65309638,157,130,42.150624,Yes
Georgetown_KY,Kentucky,38.2253,-84.5481,35353,567.2205143,105,132,42.343622,Yes
Rockport_TX,Texas,28.0351,-97.0663,19819,2.191077353,341,6689,42.478687,Yes
Dyersburg_TN,Tennessee,36.0459,-89.3782,21313,635.4203204,124,127,42.487102,Yes
Richmond_KY,Kentucky,37.724,-84.2928,39267,522.5611458,197,569,42.621629,Yes
Coos Bay_OR,Oregon,43.3789,-124.233,32024,1.293868166,240,2327,42.682839,Yes
DeRidder_LA,Louisiana,30.8467,-93.2931,13934,133.1844125,125,212,42.711465,Yes
Desert Hot Springs_CA,California,33.955,-116.543,43327,150.4497375,188,745,42.74016,Yes
Alamogordo_NM,New Mexico,32.8834,-105.9627,32782,753.9152066,108,186,42.917924,Yes
Mount Pleasant_MI,Michigan,43.5966,-84.7758,37877,622.5630364,214,1951,43.060562,Yes
Cedar City_UT,Utah,37.6834,-113.0957,35921,695.8705424,182,1270,43.513592,Yes
Selma_AL,Alabama,32.4166,-87.0336,21786,223.8837283,61,15,43.710864,No
Huntsville_TX,Texas,30.705,-95.5545,39476,109.3623558,152,223,43.921679,Yes
Elizabeth City_NC,North Carolina,36.2946,-76.2357,22934,1.12679381,130,121,43.981562,Yes
Brownwood_TX,Texas,31.7124,-98.9765,22551,336.1023174,168,178,44.025132,Yes
Bardstown_KY,Kentucky,37.8175,-85.455,21143,583.6111935,115,649,44.04802,Yes
Sunbury_PA,Pennsylvania,40.8615,-76.7875,28544,127.4901677,209,836,44.055945,Yes
Starkville_MS,Mississippi,33.4608,-88.8297,32441,325.12665,197,1618,44.111185,Yes
Palestine_TX,Texas,31.7544,-95.6471,18914,216.0418867,95,57,44.157608,Yes
Vernal_UT,Utah,40.4517,-109.5379,20356,831.8278567,132,462,44.182288,Yes
Butner_NC,North Carolina,36.1285,-78.7501,17224,135.5876499,182,204,44.249041,Yes
Albemarle_NC,North Carolina,35.36,-80.1921,16929,181.6097505,117,284,44.466747,Yes
Front Royal_VA,Virginia,38.926,-78.1837,19557,69.43980173,160,351,44.528148,Yes
Dickson_TN,Tennessee,36.0637,-87.3661,17066,557.9832694,174,647,44.555692,Yes
Chillicothe_OH,Ohio,39.3393,-82.9937,32004,436.3545483,164,469,44.684568,Yes
Augusta_ME,Maine,44.3341,-69.7319,21876,32.71769174,192,2622,44.907267,Yes
Picayune_MS,Mississippi,30.5289,-89.6788,16401,28.73683313,111,88,44.974865,Yes
Yucca Valley_CA,California,34.1231,-116.4215,24899,179.8380353,137,305,44.975143,Yes
Kalispell_MT,Montana,48.2155,-114.3262,36304,532.8722497,201,845,45.171497,Yes
Cleburne_TX,Texas,32.3585,-97.4172,36185,311.1559812,151,264,45.184323,Yes
Kerrville_TX,Texas,30.0398,-99.1317,30210,219.1484229,248,1672,45.302902,Yes
Kilgore_TX,Texas,32.3979,-94.8603,18246,283.7638547,154,448,45.508405,Yes
Middletown_DE,Delaware,39.4451,-75.7165,32540,9.520528258,210,942,45.593552,Yes
Alliance_OH,Ohio,40.9107,-81.1189,31917,315.0725245,228,1483,45.952613,Yes
Brainerd_MN,Minnesota,46.3551,-94.1981,19459,1204.307279,216,1275,45.985912,Yes
Tifton_GA,Georgia,31.4624,-83.5205,24463,166.6685157,172,612,46.016022,Yes
Milford_DE,Delaware,38.9095,-75.4232,20683,10.91883569,222,765,46.042194,Yes
Bridgeton_NJ,New Jersey,39.4284,-75.2284,34536,16.6028635,167,277,46.099985,Yes
Eden_NC,North Carolina,36.5029,-79.7421,17019,214.2202867,171,2563,46.336593,Yes
Forest Lake_MN,Minnesota,45.2536,-92.9583,23270,1117.991434,145,245,46.344592,Yes
Meadville_PA,Pennsylvania,41.6476,-80.1468,23131,305.8196993,228,2332,46.513943,Yes
Montrose_CO,Colorado,38.4689,-107.8591,22919,1003.226217,178,1407,46.544797,Yes
Escanaba_MI,Michigan,45.7478,-87.0905,20370,831.4980898,232,1093,46.648248,Yes
Twin Falls_ID,Idaho,42.5631,-114.4637,53412,516.3444445,173,749,46.905725,Yes
Ridgecrest_CA,California,35.631,-117.6619,32377,274.1626165,224,2295,46.917143,Yes
Marshall_TX,Texas,32.537,-94.3515,22014,311.3792182,78,134,47.049055,Yes
Moultrie_GA,Georgia,31.1591,-83.7705,18799,143.9678182,87,24,47.154827,No
Shelton_WA,Washington,47.2186,-123.1128,18981,6.318805735,142,296,47.202124,Yes
Henderson_NC,North Carolina,36.3259,-78.4155,20584,118.8217002,95,21,47.360044,No
Laramie_WY,Wyoming,41.3095,-105.6097,33587,990.8205687,252,3116,47.511854,Yes
Opelousas_LA,Louisiana,30.5279,-92.0851,25390,82.90984223,91,51,47.53748,Yes
Wooster_OH,Ohio,40.8166,-81.9337,31483,360.4954419,179,834,47.901773,Yes
Eureka_CA,California,40.7941,-124.1568,45091,1.178700848,332,15569,47.922802,Yes
Gaffney_SC,South Carolina,35.0742,-81.6558,21692,229.8005608,64,29,48.025862,No
Forney_TX,Texas,32.7453,-96.4496,35281,330.504129,44,23,48.401593,No
Laurinburg_NC,North Carolina,34.7597,-79.4781,20514,106.5362681,90,29,48.539807,No
Sedalia_MO,Missouri,38.7043,-93.2349,26302,914.2525917,91,76,48.724197,Yes
Ponca City_OK,Oklahoma,36.7235,-97.0679,25164,765.8080479,151,88,48.754499,Yes
Lake Placid_FL,Florida,27.2967,-81.3719,16610,77.85090924,171,597,48.790636,Yes
Madisonville_KY,Kentucky,37.341,-87.5033,24565,634.8633209,169,718,48.964418,Yes
Jamestown_NY,New York,42.0975,-79.2366,41492,302.7767732,206,1469,49.243541,Yes
Sylacauga_AL,Alabama,33.1779,-86.2606,17696,339.0918311,73,31,49.342092,No
Roseburg_OR,Oregon,43.2228,-123.3519,44176,51.59011629,190,1998,49.865666,Yes
Lockport_NY,New York,43.1698,-78.6956,34859,343.3040336,135,264,49.929554,Yes
Cañon City_CO,Colorado,38.443,-105.2201,27600,1054.017812,257,2960,50.261262,Yes
Del Rio_TX,Texas,29.3706,-100.8798,44414,289.1198568,199,369,50.267662,Yes
Laurel_MS,Mississippi,31.6956,-89.1448,26433,122.5317487,26,6,50.402225,No
Bozeman_MT,Montana,45.6828,-111.0545,52391,649.1171342,251,8388,50.45493,Yes
Jasper_AL,Alabama,33.8514,-87.2719,13812,397.1302419,68,25,51.215818,No
Paragould_AR,Arkansas,36.0561,-90.5149,26617,619.421174,67,50,51.432169,Yes
Eagle Pass_TX,Texas,28.7118,-100.4832,54091,236.0854673,174,198,52.040902,Yes
Hopkinsville_KY,Kentucky,36.8388,-87.4789,32733,602.5172144,61,14,52.1545,No
San Luis Obispo_CA,California,35.2671,-120.6689,62391,11.73838551,245,2691,52.886203,Yes
Hobbs_NM,New Mexico,32.7281,-103.1597,41021,588.457447,161,124,52.967155,Yes
Stillwater_OK,Oklahoma,36.1315,-97.074,48233,714.7500525,268,8521,53.158356,Yes
Ocean View_DE,Delaware,38.5357,-75.0991,13612,3.600971619,235,1342,53.236953,Yes
Porterville_CA,California,36.0636,-119.0332,76512,197.4427427,163,334,53.285182,Yes
Leavenworth_KS,Kansas,39.3225,-94.9246,46445,986.5690471,176,655,53.304825,Yes
Atoka_TN,Tennessee,35.4229,-89.7862,20478,552.0991513,157,701,53.336826,Yes
Manhattan_KS,Kansas,39.1883,-96.605,57442,995.7636599,289,6834,53.439682,Yes
Swansboro_NC,North Carolina,34.6958,-77.1357,19459,0.600400097,147,156,53.468102,Yes
Oswego_NY,New York,43.4516,-76.5005,38208,248.7199047,243,2638,53.788814,Yes
Claremore_OK,Oklahoma,36.3143,-95.6101,25826,696.3093948,124,307,53.912527,Yes
Paradise_CA,California,39.7558,-121.6063,35163,160.3537312,122,1899,54.258046,Yes
Corvallis_OR,Oregon,44.5697,-123.2781,65465,43.51312058,270,32490,54.791796,Yes
Crossville_TN,Tennessee,35.9526,-85.0294,17335,433.9207874,184,818,54.871778,Yes
Petaluma_CA,California,38.2423,-122.6267,66940,14.07867084,247,4651,55.180657,Yes
Wisconsin Rapids_WI,Wisconsin,44.393,-89.8262,28406,919.8551808,161,263,55.594278,Yes
Lewes_DE,Delaware,38.7784,-75.1455,27008,1.164292738,296,9000,55.619849,Yes
Lancaster_OH,Ohio,39.7249,-82.6049,43726,398.1579486,177,475,55.735179,Yes
Frankfort_KY,Kentucky,38.1924,-84.8644,39034,578.5462204,177,921,55.870342,Yes
Hutchinson_KS,Kansas,38.0672,-97.9083,43507,907.0080361,173,191,55.935642,Yes
Galesburg_IL,Illinois,40.9506,-90.3763,34620,978.3466808,179,602,55.971698,Yes
Rome_NY,New York,43.2259,-75.491,32128,211.5119745,184,455,56.26189,Yes
Spring Hill_TN,Tennessee,35.7436,-86.912,40552,517.3909223,89,84,56.331841,Yes
Manteca_CA,California,37.7938,-121.2271,95797,22.90585047,186,536,56.35629,Yes
Ashtabula_OH,Ohio,41.8805,-80.7984,28097,348.174229,212,620,56.393843,Yes
Mukwonago_WI,Wisconsin,42.8569,-88.3273,21532,803.9315861,251,3250,56.539032,Yes
Carlsbad_NM,New Mexico,32.4064,-104.2385,33008,635.9397073,231,851,56.849001,Yes
Camarillo_CA,California,34.223,-119.0325,74152,18.94021914,220,2034,56.939389,Yes
Tracy_CA,California,37.7254,-121.4447,94277,32.22828024,175,658,57.453984,Yes
Shawnee_OK,Oklahoma,35.3524,-96.9647,36100,622.4524454,116,82,57.506843,Yes
Cullman_AL,Alabama,34.1791,-86.8402,19252,448.577689,97,92,57.625715,Yes
Casa Grande_AZ,Arizona,32.907,-111.7623,57635,308.949358,149,198,57.680586,Yes
Greenville_MS,Mississippi,33.385,-91.0514,32089,332.6772705,58,19,57.877869,No
Madera_CA,California,36.964,-120.0803,82278,120.2395675,104,69,57.996343,Yes
Minot_ND,North Dakota,48.2375,-101.2779,50845,1424.116044,227,1226,58.108208,Yes
Dublin_GA,Georgia,32.5358,-82.9279,20872,142.1612106,108,182,58.125413,Yes
Junction City_KS,Kansas,39.0268,-96.8495,40157,986.4224407,209,324,58.156223,Yes
Clovis_NM,New Mexico,34.4375,-103.1924,43327,705.684698,202,504,58.333544,Yes
Marion_IN,Indiana,40.5497,-85.66,41550,622.6725341,159,423,58.647055,Yes
Palatka_FL,Florida,29.6488,-81.6618,23740,42.1008359,159,245,58.693202,Yes
Waycross_GA,Georgia,31.211,-82.3578,24741,70.37192736,69,26,58.718817,No
Thomasville_GA,Georgia,30.8394,-83.9782,24678,94.5586967,110,67,58.834627,Yes
Breaux Bridge_LA,Louisiana,30.2829,-91.9044,19072,56.05745727,245,1454,58.904697,Yes
Farmington_MO,Missouri,37.782,-90.4287,44494,808.5699458,175,785,58.96338,Yes
Watsonville_CA,California,36.9206,-121.7706,77266,7.23596049,296,10933,59.155839,Yes
Salina_KS,Kansas,38.8143,-97.6151,47123,975.6048867,219,747,59.334404,Yes
Morgan City_LA,Louisiana,29.7041,-91.1919,30061,13.99995097,182,233,59.724821,Yes
Carson City_NV,Nevada,39.1512,-119.7474,57522,278.6626943,221,1711,59.791662,Yes
Ames_IA,Iowa,42.0262,-93.6275,67841,1189.871626,248,2650,59.823126,Yes
Pottsville_PA,Pennsylvania,40.6798,-76.2092,41479,93.44241943,156,484,59.869977,Yes
Searcy_AR,Arkansas,35.2419,-91.7351,27637,526.3702692,161,614,60.693233,Yes
Crestview_FL,Florida,30.748,-86.5784,36433,26.33193481,120,391,61.016105,Yes
Quincy_IL,Illinois,39.9335,-91.3796,45113,967.3523816,223,679,61.128109,Yes
